id（type*1000+num）（职业[1-10]：战士=1、法师=2、弓箭手=3、骑士=4,其余预留）]、(装备基础属性[11-20])、（宝石[21-29]、史诗宝石[30-50]）、(皇冠碎片[51-60]）、（宠物升级[61-80]、（公会BUFF科技[81-90])、(称号[90]）、(称号[91-99]）、(技能龙纹[250-450])，（宠物进阶[600])、（测试怪物[500]、副本机关[1000]、怪物[1001-2010]、剧情副本怪物[100-110]、守卫人鱼怪物[2010（待定）]、时空裂隙怪物[111-119]、120公会BOSS、怪物攻城[121-129]），套装[3000-5000]，装备强化[10000-49999])	client_name	力量	智力	敏捷	体质	暴击等级	韧性等级	攻击	防御	生命	能量	精准等级	招架等级	冰系攻击	火系攻击	雷系攻击	冰系防御	火系防御	雷系防御	攻击速度	破甲	无视伤害	伤害加深	伤害减免	体力	蓝	移动速度	跑动速度(格/10s）	吸血	反伤	霸体值	是否怪物属性(1怪物,其余不填，仅客户端程序需要）
1005033	33级半防型小怪（困难）	0	0	0	0	944	2129	237	1320	15179	0	641	343	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005034	34级半防型小怪（困难）	0	0	0	0	1016	2178	251	1320	15930	0	653	370	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005035	35级半防型小怪（困难）	0	0	0	0	1089	2228	266	1320	16683	0	666	396	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005036	36级半防型小怪（困难）	0	0	0	0	1162	2277	281	1320	17438	0	678	422	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005037	37级半防型小怪（困难）	0	0	0	0	1234	2327	296	1320	18195	0	690	449	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005038	38级半防型小怪（困难）	0	0	0	0	1307	2376	311	1320	18954	0	702	475	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005039	39级半防型小怪（困难）	0	0	0	0	1379	2426	327	1320	19715	0	714	502	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005040	40级半防型小怪（困难）	0	0	0	0	1452	2475	342	1320	27305	0	726	528	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005041	41级半防型小怪（困难）	0	0	0	0	1549	2525	371	1760	28306	0	762	581	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005042	42级半防型小怪（困难）	0	0	0	0	1646	2574	399	1760	29692	0	799	634	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005043	43级半防型小怪（困难）	0	0	0	0	1742	2624	428	1760	31084	0	835	686	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005044	44级半防型小怪（困难）	0	0	0	0	1839	2673	458	1760	32484	0	871	739	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005045	45级半防型小怪（困难）	0	0	0	0	1936	2723	488	1760	33891	0	908	792	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005046	46级半防型小怪（困难）	0	0	0	0	2033	2772	518	1760	35306	0	944	845	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005047	47级半防型小怪（困难）	0	0	0	0	2130	2822	549	1760	36729	0	980	898	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005048	48级半防型小怪（困难）	0	0	0	0	2226	2871	580	1760	38160	0	1016	950	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005049	49级半防型小怪（困难）	0	0	0	0	2323	2921	612	1760	39601	0	1053	1003	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005050	50级半防型小怪（困难）	0	0	0	0	2420	2970	644	1760	41051	0	1089	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005051	51级半防型小怪（困难）	0	0	0	0	2541	2990	668	2640	40945	0	1137	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005052	52级半防型小怪（困难）	0	0	0	0	2662	3010	693	2640	42074	0	1186	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005053	53级半防型小怪（困难）	0	0	0	0	2783	3029	718	2640	43208	0	1234	1267	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005054	54级半防型小怪（困难）	0	0	0	0	2904	3049	743	2640	44345	0	1283	1338	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005055	55级半防型小怪（困难）	0	0	0	0	3025	3069	769	2640	45486	0	1331	1408	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005056	56级半防型小怪（困难）	0	0	0	0	3146	3089	794	2640	46631	0	1379	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005057	57级半防型小怪（困难）	0	0	0	0	3267	3109	820	2640	47781	0	1428	1549	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005058	58级半防型小怪（困难）	0	0	0	0	3388	3128	846	2640	48935	0	1476	1619	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005059	59级半防型小怪（困难）	0	0	0	0	3509	3148	873	2640	50093	0	1525	1690	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005060	60级半防型小怪（困难）	0	0	0	0	3630	3168	900	2640	51256	0	1573	1760	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005061	61级半防型小怪（困难）	0	0	0	0	3812	3198	939	3520	51220	0	1634	1848	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005062	62级半防型小怪（困难）	0	0	0	0	3993	3227	978	3520	52540	0	1694	1936	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005063	63级半防型小怪（困难）	0	0	0	0	4175	3257	1018	3520	53866	0	1755	2024	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005064	64级半防型小怪（困难）	0	0	0	0	4356	3287	1058	3520	55197	0	1815	2112	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005065	65级半防型小怪（困难）	0	0	0	0	4538	3317	1099	3520	56533	0	1876	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005066	66级半防型小怪（困难）	0	0	0	0	4719	3346	1141	3520	57874	0	1936	2288	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005067	67级半防型小怪（困难）	0	0	0	0	4901	3376	1183	3520	59222	0	1997	2376	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005068	68级半防型小怪（困难）	0	0	0	0	5082	3406	1225	3520	60574	0	2057	2464	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005069	69级半防型小怪（困难）	0	0	0	0	5264	3435	1268	3520	61933	0	2118	2552	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005070	70级半防型小怪（困难）	0	0	0	0	5445	3465	1312	3520	63298	0	2178	2640	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005071	71级半防型小怪（困难）	0	0	0	0	5627	3515	1351	3960	79899	0	2226	2728	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005072	72级半防型小怪（困难）	0	0	0	0	5808	3564	1390	3960	81719	0	2275	2816	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005073	73级半防型小怪（困难）	0	0	0	0	5990	3614	1431	3960	83545	0	2323	2904	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005074	74级半防型小怪（困难）	0	0	0	0	6171	3663	1471	3960	85378	0	2372	2992	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005075	75级半防型小怪（困难）	0	0	0	0	6353	3713	1512	3960	87219	0	2420	3080	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005076	76级半防型小怪（困难）	0	0	0	0	6534	3762	1553	3960	89067	0	2468	3168	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005077	77级半防型小怪（困难）	0	0	0	0	6716	3812	1595	3960	90922	0	2517	3256	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005078	78级半防型小怪（困难）	0	0	0	0	6897	3861	1637	3960	92786	0	2565	3344	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005079	79级半防型小怪（困难）	0	0	0	0	7079	3911	1680	3960	94658	0	2614	3432	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005080	80级半防型小怪（困难）	0	0	0	0	7260	3960	1723	3960	96538	0	2662	3520	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005081	81级半防型小怪（困难）	0	0	0	0	7502	4010	1782	4400	97065	0	2698	3608	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005082	82级半防型小怪（困难）	0	0	0	0	7744	4059	1842	4400	98901	0	2735	3696	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005083	83级半防型小怪（困难）	0	0	0	0	7986	4109	1903	4400	100748	0	2771	3784	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005084	84级半防型小怪（困难）	0	0	0	0	8228	4158	1965	4400	102607	0	2807	3872	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005085	85级半防型小怪（困难）	0	0	0	0	8470	4208	2028	4400	104478	0	2844	3960	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005086	86级半防型小怪（困难）	0	0	0	0	8712	4257	2091	4400	106361	0	2880	4048	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005087	87级半防型小怪（困难）	0	0	0	0	8954	4307	2156	4400	108258	0	2916	4136	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005088	88级半防型小怪（困难）	0	0	0	0	9196	4356	2221	4400	110168	0	2952	4224	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005089	89级半防型小怪（困难）	0	0	0	0	9438	4406	2288	4400	112093	0	2989	4312	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005090	90级半防型小怪（困难）	0	0	0	0	9680	4455	2355	4400	114032	0	3025	4400	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005091	91级半防型小怪（困难）	0	0	0	0	9922	4505	2414	4840	113969	0	3086	4488	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005092	92级半防型小怪（困难）	0	0	0	0	10164	4554	2474	4840	115604	0	3146	4576	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005093	93级半防型小怪（困难）	0	0	0	0	10406	4604	2535	4840	117248	0	3207	4664	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005094	94级半防型小怪（困难）	0	0	0	0	10648	4653	2597	4840	118902	0	3267	4752	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005095	95级半防型小怪（困难）	0	0	0	0	10890	4703	2659	4840	120567	0	3328	4840	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005096	96级半防型小怪（困难）	0	0	0	0	11132	4752	2722	4840	122242	0	3388	4928	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005097	97级半防型小怪（困难）	0	0	0	0	11374	4802	2786	4840	123929	0	3449	5016	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005098	98级半防型小怪（困难）	0	0	0	0	11616	4851	2851	4840	125627	0	3509	5104	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005099	99级半防型小怪（困难）	0	0	0	0	11858	4901	2916	4840	127337	0	3570	5192	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1005100	100级半防型小怪（困难）	0	0	0	0	12100	4950	2983	4840	129060	0	3630	5280	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006001	1级攻击型小怪（困难）	0	0	0	0	7	264	5	39	50	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006002	2级攻击型小怪（困难）	0	0	0	0	13	308	7	39	82	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006003	3级攻击型小怪（困难）	0	0	0	0	20	352	9	39	115	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006004	4级攻击型小怪（困难）	0	0	0	0	26	396	10	39	147	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006005	5级攻击型小怪（困难）	0	0	0	0	33	440	12	39	180	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006006	6级攻击型小怪（困难）	0	0	0	0	40	484	14	39	213	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006007	7级攻击型小怪（困难）	0	0	0	0	46	528	16	39	245	0	220	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006008	8级攻击型小怪（困难）	0	0	0	0	53	572	18	39	278	0	235	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006009	9级攻击型小怪（困难）	0	0	0	0	59	616	19	39	311	0	249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006010	10级攻击型小怪（困难）	0	0	0	0	66	660	21	39	459	0	264	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006011	11级攻击型小怪（困难）	0	0	0	0	86	726	24	77	766	0	277	5	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006012	12级攻击型小怪（困难）	0	0	0	0	106	792	26	77	1083	0	290	10	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006013	13级攻击型小怪（困难）	0	0	0	0	125	858	29	77	1400	0	304	14	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006014	14级攻击型小怪（困难）	0	0	0	0	145	924	31	77	1719	0	317	19	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006015	15级攻击型小怪（困难）	0	0	0	0	165	990	34	77	2038	0	330	23	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006016	16级攻击型小怪（困难）	0	0	0	0	185	1056	36	77	2360	0	343	28	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006017	17级攻击型小怪（困难）	0	0	0	0	205	1122	39	77	2690	0	356	33	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006018	18级攻击型小怪（困难）	0	0	0	0	224	1188	66	77	3007	0	370	37	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006019	19级攻击型小怪（困难）	0	0	0	0	244	1254	70	77	3324	0	383	42	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006020	20级攻击型小怪（困难）	0	0	0	0	264	1320	74	77	5461	0	396	46	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006021	21级攻击型小怪（困难）	0	0	0	0	317	1452	83	770	5830	0	422	65	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006022	22级攻击型小怪（困难）	0	0	0	0	370	1584	92	770	6453	0	449	83	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006023	23级攻击型小怪（困难）	0	0	0	0	422	1716	102	770	7078	0	475	102	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006024	24级攻击型小怪（困难）	0	0	0	0	475	1848	111	770	7703	0	502	120	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006025	25级攻击型小怪（困难）	0	0	0	0	528	1980	120	770	8329	0	528	139	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006026	26级攻击型小怪（困难）	0	0	0	0	581	2112	130	770	8956	0	554	157	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006027	27级攻击型小怪（困难）	0	0	0	0	634	2244	139	770	9584	0	581	176	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006028	28级攻击型小怪（困难）	0	0	0	0	686	2376	149	770	10213	0	607	194	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006029	29级攻击型小怪（困难）	0	0	0	0	739	2508	159	770	10843	0	634	213	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006030	30级攻击型小怪（困难）	0	0	0	0	792	2640	169	770	11474	0	660	231	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006031	31级攻击型小怪（困难）	0	0	0	0	871	2706	227	1155	11972	0	673	254	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006032	32级攻击型小怪（困难）	0	0	0	0	950	2772	242	1155	12626	0	686	277	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006033	33级攻击型小怪（困难）	0	0	0	0	1030	2838	258	1155	13282	0	700	300	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006034	34级攻击型小怪（困难）	0	0	0	0	1109	2904	274	1155	13939	0	713	323	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006035	35级攻击型小怪（困难）	0	0	0	0	1188	2970	290	1155	14598	0	726	347	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006036	36级攻击型小怪（困难）	0	0	0	0	1267	3036	307	1155	15258	0	739	370	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006037	37级攻击型小怪（困难）	0	0	0	0	1346	3102	323	1155	15921	0	752	393	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006038	38级攻击型小怪（困难）	0	0	0	0	1426	3168	340	1155	16585	0	766	416	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006039	39级攻击型小怪（困难）	0	0	0	0	1505	3234	356	1155	17251	0	779	439	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006040	40级攻击型小怪（困难）	0	0	0	0	1584	3300	373	1155	23892	0	792	462	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006041	41级攻击型小怪（困难）	0	0	0	0	1690	3366	404	1540	24768	0	832	508	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006042	42级攻击型小怪（困难）	0	0	0	0	1795	3432	436	1540	25980	0	871	554	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006043	43级攻击型小怪（困难）	0	0	0	0	1901	3498	467	1540	27199	0	911	601	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006044	44级攻击型小怪（困难）	0	0	0	0	2006	3564	500	1540	28423	0	950	647	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006045	45级攻击型小怪（困难）	0	0	0	0	2112	3630	532	1540	29655	0	990	693	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006046	46级攻击型小怪（困难）	0	0	0	0	2218	3696	565	1540	30893	0	1030	739	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006047	47级攻击型小怪（困难）	0	0	0	0	2323	3762	599	1540	32138	0	1069	785	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006048	48级攻击型小怪（困难）	0	0	0	0	2429	3828	633	1540	33390	0	1109	832	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006049	49级攻击型小怪（困难）	0	0	0	0	2534	3894	668	1540	34651	0	1148	878	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006050	50级攻击型小怪（困难）	0	0	0	0	2640	3960	702	1540	35920	0	1188	924	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006051	51级攻击型小怪（困难）	0	0	0	0	2772	3986	729	2310	35827	0	1241	986	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006052	52级攻击型小怪（困难）	0	0	0	0	2904	4013	756	2310	36815	0	1294	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006053	53级攻击型小怪（困难）	0	0	0	0	3036	4039	783	2310	37807	0	1346	1109	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006054	54级攻击型小怪（困难）	0	0	0	0	3168	4066	811	2310	38802	0	1399	1170	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006055	55级攻击型小怪（困难）	0	0	0	0	3300	4092	839	2310	39800	0	1452	1232	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006056	56级攻击型小怪（困难）	0	0	0	0	3432	4118	867	2310	40802	0	1505	1294	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006057	57级攻击型小怪（困难）	0	0	0	0	3564	4145	895	2310	41808	0	1558	1355	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006058	58级攻击型小怪（困难）	0	0	0	0	3696	4171	923	2310	42818	0	1610	1417	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006059	59级攻击型小怪（困难）	0	0	0	0	3828	4198	952	2310	43831	0	1663	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006060	60级攻击型小怪（困难）	0	0	0	0	3960	4224	981	2310	44849	0	1716	1540	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006061	61级攻击型小怪（困难）	0	0	0	0	4158	4264	1024	3080	44817	0	1782	1617	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006062	62级攻击型小怪（困难）	0	0	0	0	4356	4303	1067	3080	45973	0	1848	1694	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006063	63级攻击型小怪（困难）	0	0	0	0	4554	4343	1110	3080	47133	0	1914	1771	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006064	64级攻击型小怪（困难）	0	0	0	0	4752	4382	1155	3080	48297	0	1980	1848	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006065	65级攻击型小怪（困难）	0	0	0	0	4950	4422	1199	3080	49466	0	2046	1925	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006066	66级攻击型小怪（困难）	0	0	0	0	5148	4462	1244	3080	50640	0	2112	2002	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006067	67级攻击型小怪（困难）	0	0	0	0	5346	4501	1290	3080	51819	0	2178	2079	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006068	68级攻击型小怪（困难）	0	0	0	0	5544	4541	1337	3080	53003	0	2244	2156	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006069	69级攻击型小怪（困难）	0	0	0	0	5742	4580	1383	3080	54191	0	2310	2233	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006070	70级攻击型小怪（困难）	0	0	0	0	5940	4620	1431	3080	55385	0	2376	2310	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006071	71级攻击型小怪（困难）	0	0	0	0	6138	4686	1474	3465	69912	0	2429	2387	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006072	72级攻击型小怪（困难）	0	0	0	0	6336	4752	1517	3465	71504	0	2482	2464	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006073	73级攻击型小怪（困难）	0	0	0	0	6534	4818	1561	3465	73102	0	2534	2541	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006074	74级攻击型小怪（困难）	0	0	0	0	6732	4884	1605	3465	74706	0	2587	2618	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006075	75级攻击型小怪（困难）	0	0	0	0	6930	4950	1649	3465	76316	0	2640	2695	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006076	76级攻击型小怪（困难）	0	0	0	0	7128	5016	1694	3465	77933	0	2693	2772	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006077	77级攻击型小怪（困难）	0	0	0	0	7326	5082	1740	3465	79557	0	2746	2849	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006078	78级攻击型小怪（困难）	0	0	0	0	7524	5148	1786	3465	81188	0	2798	2926	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006079	79级攻击型小怪（困难）	0	0	0	0	7722	5214	1833	3465	82826	0	2851	3003	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006080	80级攻击型小怪（困难）	0	0	0	0	7920	5280	1880	3465	84471	0	2904	3080	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006081	81级攻击型小怪（困难）	0	0	0	0	8184	5346	1944	3850	84932	0	2944	3157	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006082	82级攻击型小怪（困难）	0	0	0	0	8448	5412	2010	3850	86538	0	2983	3234	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006083	83级攻击型小怪（困难）	0	0	0	0	8712	5478	2076	3850	88154	0	3023	3311	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006084	84级攻击型小怪（困难）	0	0	0	0	8976	5544	2144	3850	89781	0	3062	3388	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006085	85级攻击型小怪（困难）	0	0	0	0	9240	5610	2212	3850	91418	0	3102	3465	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006086	86级攻击型小怪（困难）	0	0	0	0	9504	5676	2282	3850	93066	0	3142	3542	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006087	87级攻击型小怪（困难）	0	0	0	0	9768	5742	2352	3850	94726	0	3181	3619	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006088	88级攻击型小怪（困难）	0	0	0	0	10032	5808	2423	3850	96397	0	3221	3696	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006089	89级攻击型小怪（困难）	0	0	0	0	10296	5874	2496	3850	98081	0	3260	3773	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006090	90级攻击型小怪（困难）	0	0	0	0	10560	5940	2569	3850	99778	0	3300	3850	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006091	91级攻击型小怪（困难）	0	0	0	0	10824	6006	2634	4235	99723	0	3366	3927	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006092	92级攻击型小怪（困难）	0	0	0	0	11088	6072	2699	4235	101153	0	3432	4004	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006093	93级攻击型小怪（困难）	0	0	0	0	11352	6138	2766	4235	102592	0	3498	4081	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006094	94级攻击型小怪（困难）	0	0	0	0	11616	6204	2833	4235	104039	0	3564	4158	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006095	95级攻击型小怪（困难）	0	0	0	0	11880	6270	2901	4235	105496	0	3630	4235	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006096	96级攻击型小怪（困难）	0	0	0	0	12144	6336	2970	4235	106962	0	3696	4312	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006097	97级攻击型小怪（困难）	0	0	0	0	12408	6402	3040	4235	108438	0	3762	4389	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006098	98级攻击型小怪（困难）	0	0	0	0	12672	6468	3110	4235	109923	0	3828	4466	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006099	99级攻击型小怪（困难）	0	0	0	0	12936	6534	3182	4235	111420	0	3894	4543	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1006100	100级攻击型小怪（困难）	0	0	0	0	13200	6600	3254	4235	112927	0	3960	4620	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1007001	1级防御型小怪（噩梦）	0	0	0	0	8	300	6	75	98	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1007002	2级防御型小怪（噩梦）	0	0	0	0	15	350	8	75	161	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
1007003	3级防御型小怪（噩梦）	0	0	0	0	23	400	10	75	224	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	90				1
